time_s,throughput_mbps
1.8816673755645752,217.6484873644336
1.8962788581848145,241.34323033546235
1.9113247394561768,218.2714404662781
1.927018642425537,191.02354602176982
1.941537857055664,247.67074106879244
1.957277774810791,189.47029859511227
1.9725124835968018,209.5056943056943
1.9872453212738037,235.7277581071208
2.0017776489257812,246.20239492838695
2.016439437866211,237.75885720764128
2.031076192855835,239.3599269531473
2.0467851161956787,190.5462475013629
2.0616374015808105,228.38573373264362
2.076836347579956,211.55573489357408
2.092799186706543,181.62664010739186
2.107499361038208,236.086006979624
2.1222453117370605,233.02983499083282
2.1367709636688232,244.43755463605106
2.1520884037017822,205.80490677134446
2.167654275894165,195.58423875029143
2.1821181774139404,249.64609249449438
2.1975996494293213,198.9613395948959
2.2134368419647217,186.04968062455643
2.2280328273773193,242.5715111907929
2.2438464164733887,186.65408749054336
2.259739398956299,183.8639312642469
2.2742950916290283,244.55157133694829
2.289705991744995,202.907648396304
2.304264783859253,244.05353194460608
2.319098711013794,228.69705561613958
2.3338239192962646,236.0461477854691
2.3487730026245117,223.00638026371757
2.363553047180176,230.39296896457017
2.3782958984375,232.69370319001388
2.3939297199249268,192.8061046244369
2.409076452255249,221.40540540540542
2.424173593521118,218.08985024958403
2.4392428398132324,228.02566054148093
2.4544496536254883,212.91964059089293
2.469204902648926,232.66788705830143
2.484090805053711,226.67012537829658
2.4992897510528564,210.76904522613066
2.513997793197632,236.27219468228932
2.528981924057007,221.32362408316183
2.5523569583892822,77.4514163312036
2.567183017730713,225.29430090777245
2.581930637359619,232.22988760312276
2.596621513366699,236.99310656571365
2.6113133430480957,235.86031603216554
2.625762701034546,251.77405606579026
2.6404197216033936,239.41457845767454
2.6556801795959473,208.3401549771508
2.6702663898468018,243.20445320654065
2.68559193611145,205.42188265256146
2.7018628120422363,172.63351992097463
2.716599702835083,235.42343960484956
2.7315433025360107,223.31508891491853
2.7464287281036377,225.3064030941126
2.7610011100769043,243.61410234070976
2.775831460952759,230.0013160780873
2.790410041809082,242.97902908121887
2.805323600769043,224.4143392188336
2.821437358856201,177.13180455255713
2.836190938949585,233.5748733084591
2.852144718170166,183.25340789933588
2.867016553878784,227.3705209519163
2.88171648979187,235.42343960484956
2.8966238498687744,225.1008425911018
2.9113361835479736,236.41869116735245
2.926060199737549,234.6857654431513
2.9412970542907715,207.7725268737306
2.9559121131896973,241.83025830258302
2.9708149433135986,224.46237825109708
2.9854867458343506,238.29918754616216
3.0004611015319824,220.8458298230834
3.015307903289795,229.49792077040928
3.0298707485198975,243.59995353699617
3.0445423126220703,238.47532408460313
3.0592238903045654,236.92617070553013
3.0739407539367676,235.86031603216554
3.088754177093506,229.96348484017764
3.1035218238830566,232.95217995001389
3.1181230545043945,241.92789986733575
3.1329185962677,230.62099301699016
3.1476387977600098,234.8303006550585
3.162304162979126,237.52995809264922
3.1769769191741943,237.54341054539276
3.1916446685791016,237.90720363017584
3.207202196121216,196.87870822380773
3.221782922744751,241.74662824207493
3.236448049545288,238.09627611262488
3.251067638397217,240.88582586721802
3.2660582065582275,220.9854583772392
3.2816524505615234,193.33044480294998
3.2964303493499756,232.06285271660948
3.3113911151885986,222.05008205834082
3.3262434005737305,230.1148845119877
3.3411550521850586,225.48809203806246
3.355839729309082,236.89940694719007
3.3707377910614014,225.3306113677877
3.3867318630218506,181.17943844492441
3.4014453887939453,236.3520793418235
3.4163808822631836,224.29433155080213
3.43102765083313,239.57868281258925
3.446107864379883,216.96172149803434
3.4611964225769043,215.97857878475799
3.475895643234253,237.3552147586441
3.4908995628356934,220.01174989509022
3.505498170852661,241.91394624524168
3.520216464996338,235.27817355696416
3.5350537300109863,229.32225259704757
3.549818515777588,233.0427825313924
3.564819812774658,220.1041141897565
3.5795397758483887,234.80400828528244
3.594280958175659,232.93924247473063
3.609010934829712,233.88747002732393
3.623631000518799,240.74756055561934
3.6392571926116943,193.4017614238945
3.6549477577209473,190.93658669822915
3.669534921646118,242.88053737911866
3.684175968170166,240.20983906992726
3.699803590774536,193.57134945541813
3.7145509719848633,235.80727497610616
3.7293710708618164,230.24120327166932
3.7439656257629395,242.06752467247648
3.758549690246582,242.62763926650084
3.774703025817871,175.9060560308673
3.7893457412719727,240.47150556128884
3.804661750793457,206.97281026400196
3.8193490505218506,237.54341054539276
3.8340766429901123,234.29248128700704
3.8487119674682617,238.27211270806112
3.8632683753967285,243.33143818529908
3.878028392791748,232.92630643638586
3.892669916152954,239.6060554127392
3.9077861309051514,214.3560075637553
3.923753261566162,181.67384242214234
3.9383885860443115,242.34725833477785
3.954092025756836,190.74555459547955
3.9691455364227295,216.81592142672525
3.984614610671997,199.5862003330954
4.000465393066406,185.34264250994255
4.015033483505249,244.5658309037901
4.030259847640991,209.19221945137159
4.045903444290161,192.0117194652994
4.060658931732178,231.9858407079646
4.075347185134888,235.44987088806556
4.09002685546875,238.9916809116809
4.104790925979614,232.1784666482148
4.119489431381226,237.12709181365898
4.134204864501953,235.86031603216554
4.149868726730347,192.42574666238474
4.164455413818359,245.00870377942636
4.179481029510498,218.3055223026076
4.194005250930786,247.04346801743432
4.212377548217773,126.36110023197662
4.227356195449829,221.03204047217537
4.241967678070068,238.09627611262488
4.2567408084869385,231.20577696929607
4.271466493606567,233.49685464566053
4.285978317260742,245.82721838002578
4.300578355789185,240.37503581867156
4.31518816947937,240.4577194289973
4.330549955368042,203.5971069365565
4.345196485519409,235.1726380712083
4.360003232955933,229.61099250013686
4.37476658821106,230.92572812861312
4.38945198059082,236.45867628819482
4.404077768325806,238.92361150669325
4.418814659118652,233.63992869875221
4.43410849571228,205.9564939847778
4.448788166046143,234.5938810895464
4.463481426239014,235.21220278151637
4.479150295257568,191.25873233014136
4.493698358535767,243.78401627433885
4.50834846496582,237.974695035461
4.524155616760254,186.38865928987246
4.538832426071167,237.5030577576444
4.553976058959961,213.37457394312457
4.568663120269775,235.014512242954
4.583380460739136,236.17906413649416
4.598145961761475,231.71670073476602
4.61754846572876,112.05428655392589
4.634005784988403,165.8483194938711
4.649569749832153,230.72248198470763
4.664334774017334,233.30203582155968
4.67898154258728,239.75671658854463
4.693679094314575,234.13553645193704
4.708630323410034,222.485890091237
4.723264217376709,239.10067267130316
4.738701105117798,200.91511783866642
4.753297805786133,239.57868281258925
4.767776727676392,246.99982333195925
4.782277345657349,246.65122022934432
4.796743154525757,247.4953679117248
4.8112952709198,244.01093722729652
4.825874090194702,242.5995719821852
4.840296030044556,252.1979435993025
4.854875087738037,242.5715111907929
4.869600057601929,234.3055695212558
4.884199142456055,240.19608292291835
4.898727655410767,245.3957406974023
4.913381814956665,236.6187521155365
4.927913665771484,242.92273832966524
4.942333936691284,251.1408897670798
4.956795692443848,248.66923578585403
4.9711668491363525,253.70820227437696
4.9858198165893555,238.2044525215811
5.000354051589966,245.6544453555113
5.014998435974121,238.92361150669325
5.0295867919921875,239.56499885766507
5.044149398803711,243.4444250972198
5.058666706085205,245.7840023439789
5.073923110961914,207.92702756295856
5.088585376739502,238.31272727272727
5.103304862976074,238.58384527872582
5.117886543273926,243.0071842410197
5.132420063018799,243.84070693564328
5.1468024253845215,255.75024390243902
5.1612067222595215,254.18483728258894
5.175603866577148,252.91268692715872
5.190082311630249,250.4660217365341
5.204497575759888,252.5928334838904
5.218966007232666,249.37891670134965
5.23329758644104,255.43873325213156
5.247657537460327,255.48541146372662
5.262447357177734,229.68643557307925
5.276850700378418,251.35159105890813
5.291373014450073,246.00023460410557
5.3057661056518555,253.46289581822577
5.320221424102783,249.58667063373997
5.334583759307861,253.81567322239033
5.348928213119507,255.26772564055747
5.363510370254517,242.02562031159837
5.378004550933838,246.69474179508293
5.39238715171814,250.91553003110792
5.407259702682495,225.2217150834989
5.421543121337891,260.98587517889365
5.435849666595459,259.4040447770425
5.450058698654175,264.69165720055537
5.464103698730469,278.70981460562166
5.478715658187866,241.38489871086557
5.49358606338501,228.68458644566817
5.5078957080841064,269.1416837782341
5.52191686630249,281.2326672924769
5.535872936248779,284.86172235805486
5.5497822761535645,287.95166826857064
5.563763856887817,283.13109221007153
5.577755928039551,281.3269837011201
5.591514825820923,277.82367357753196
5.605491399765015,261.3436351174528
5.619982719421387,249.2751693807203
5.634289503097534,259.6127754394652
5.648371934890747,277.6581490798358
5.662451267242432,276.9431495543084
5.676450490951538,282.3306408185245
5.690494775772095,278.7283359914939
5.70450758934021,282.0268961807423
5.718543529510498,279.1364301876747
5.732626438140869,276.6873804340656
5.746528387069702,263.36204947883965
5.761066198348999,243.41616853345715
5.775480270385742,255.03490210385505
5.789736032485962,263.62690131992457
5.803873300552368,271.3706004140787
5.817898750305176,279.6948519605228
5.832146406173706,262.7680741761684
5.8462302684783936,274.6760969220694
5.860257625579834,279.28512451724595
5.874116897583008,291.31157105153494
5.888007402420044,286.53531903265474
5.901848554611206,292.93923732364857
5.915760517120361,287.47799862919805
5.929632186889648,288.9435106089832
5.943522214889526,289.601878063937
5.9574244022369385,288.4070686928419
5.971262454986572,292.2656260887743
5.985167503356934,287.89237421923264
5.9991209506988525,283.9553178525489
6.013054609298706,286.4766067891537
6.027024984359741,282.82562373567094
6.041104555130005,274.478371834304
6.05518651008606,273.1733750162824
6.06941819190979,263.8092961821498
6.083529233932495,271.86310604096445
6.09761118888855,274.1016860541106
6.111764430999756,269.1416837782341
6.1258814334869385,271.5111341273951
6.140002489089966,271.52871107658444
6.154113054275513,271.44084908102514
6.168139696121216,276.57790966040227
6.18224024772644,273.0844456019272
6.19629979133606,275.6508937960042
6.210444927215576,268.865641025641
6.2246551513671875,265.2272669786265
6.238754510879517,272.4458590451445
6.252898216247559,269.97322348094747
6.26701545715332,271.14254315081774
6.281128644943237,271.8454857735433
6.2952117919921875,274.0837744233157
6.3094470500946045,262.6693386773547
6.323608636856079,268.5213828425096
6.337644338607788,273.4761687422573
6.35187029838562,264.1249370277078
6.365952253341675,273.6188922956488
6.3802266120910645,259.4200890648194
6.394392251968384,269.1416837782341
6.408525466918945,270.5478939560085
6.423945188522339,200.63640277445586
6.438384056091309,250.61567877629062
6.45306134223938,236.20566537140283
6.467798471450806,236.84589756620926
6.482073783874512,260.17641585509585
6.496283531188965,263.59376571141274
6.510424375534058,268.67618986612007
6.524683952331543,261.4087877843565
6.538789510726929,271.44084908102514
6.552947521209717,267.5621331972442
6.567095994949341,269.50485124975904
6.581105709075928,261.00211574362163
6.59566593170166,243.13396324850734
6.610028982162476,256.6108289996941
6.624307155609131,258.73197211769786
6.638564825057983,260.80736226837456
6.652979850769043,254.74060127543274
6.667155742645264,268.9001153994102
6.6812920570373535,270.11231324059764
6.69544243812561,269.9037323037323
6.709564208984375,270.4781066615077
6.723825693130493,261.6044408407659
6.738339424133301,250.33148313936138
6.753335237503052,228.21176342564883
6.767755508422852,254.94189156333576
6.78222393989563,251.6683067322693
6.796659231185913,252.56241344011562
6.811225652694702,251.47215060854967
6.825681686401367,251.6683067322693
6.840028285980225,258.11101538461537
6.854476451873779,252.88218979862535
6.868882417678833,254.47785462929255
6.884000539779663,228.2241810860812
6.898453950881958,251.51739026145358
6.912986755371094,245.5537731982905
6.927399158477783,254.8179829890644
6.941810131072998,253.9078636721351
6.956208229064941,255.0969468434497
6.9704930782318115,262.94928217666603
6.9848198890686035,256.5009784735812
6.999183416366577,255.64112878649357
7.013539552688599,262.3243479892426
7.027934789657593,251.80428648616197
7.042293310165405,259.8218422845816
7.0566792488098145,259.35592381894634
7.070937395095825,266.0347583407332
7.085282325744629,255.39207209401448
7.099635124206543,261.9148245285375
7.1138739585876465,262.4720901126408
7.1282713413238525,254.40067932310305
7.142557859420776,262.80100250626566
7.156836748123169,262.6364433312461
7.171234369277954,255.46985016445365
7.185655832290649,255.56324640506946
7.1999969482421875,263.18027232226893
7.21435546875,258.2222495844364
7.22877311706543,257.8888342351205
7.243051290512085,262.8174697662761
7.257532358169556,251.91015015015014
7.271900415420532,257.3508405939379
7.286280870437622,261.71870710096096
7.300603628158569,255.43873325213156
7.315002679824829,260.41872594064324
7.3293867111206055,255.9843759536161
7.3437793254852295,257.7303674572938
7.3582234382629395,257.1930340936963
7.372527122497559,261.9475393454909
7.387013673782349,252.4560009630432
7.40143609046936,257.319263803681
7.415771722793579,259.05157186091037
7.430207252502441,253.14165006940672
7.444639682769775,256.4852932183697
7.459036350250244,257.8729787888103
7.473389148712158,260.677688004972
7.487771272659302,256.7050615092723
7.502075910568237,264.19148400100784
7.5165934562683105,249.79477100827825
7.531127452850342,249.61637802773313
7.545562267303467,258.1269001169303
7.559954643249512,253.63149301566185
7.574354648590088,259.2597354431945
7.588737726211548,259.13159520573333
7.603148937225342,256.8937343051387
7.617661476135254,252.5167971101746
7.632078170776367,255.0969468434497
7.646482229232788,258.01574803149606
7.660873889923096,255.79703604317862
7.675263404846191,258.31766952023156
7.689707279205322,251.65320693586128
7.705295562744141,198.04070069408377
7.719687461853027,258.52465483234715
7.734099626541138,257.17726408731374
7.7489259243011475,233.44487115266878
7.763267755508423,259.19564948708444
7.777721881866455,250.97558640497846
7.792162895202637,253.3251192848946
7.806567192077637,255.39207209401448
7.821090221405029,249.2159239453357
7.835527658462524,249.75014886268906
7.8498125076293945,261.9475393454909
7.864208221435547,253.8771260819563
7.878436803817749,265.7650487897605
7.892835855484009,254.97288753799393
7.9074790477752686,244.79421034201005
7.9220569133758545,244.69424187620325
7.936469078063965,255.08143282855926
7.950845956802368,254.678729734653
7.970328330993652,111.0750244961733
7.984635591506958,259.9506662534862
7.9990880489349365,251.98582156803846
8.013365030288696,262.127617023936
8.027739524841309,256.031253815163
8.042110919952393,257.25613346418055
8.056411027908325,265.9335531321329
8.070740699768066,258.79582896279385
8.08519697189331,256.10942175001526
8.099562168121338,257.63538083538083
8.113978624343872,258.87569435872115
8.128371953964233,255.92189883458417
8.142666578292847,267.10208240463606
8.157003402709961,258.50872110939906
8.171436309814453,257.1142033960645
8.185763835906982,264.90898755763277
8.200263261795044,250.06283908662732
8.214768648147583,250.97558640497846
8.229125738143921,262.75161310530603
8.243576288223267,252.07668730091953
8.258065462112427,252.86694399228313
8.272470474243164,257.66703526231726
8.28687834739685,255.08143282855926
8.30134391784668,253.60082229880888
8.315551042556763,271.4232835048211
8.329942226409912,253.63149301566185
8.344421863555908,253.41695365838922
8.358742952346802,260.3863918549789
8.373268127441406,251.48722868449454
8.38763952255249,255.87506100536848
8.402161121368408,250.61567877629062
8.41663122177124,251.77405606579026
8.430739402770996,253.371028150296
8.445380449295044,241.454377986299
8.459837675094604,253.81567322239033
8.474453687667847,244.36634817058962
8.489234924316406,235.0276812731144
8.50407075881958,234.39722812115792
8.518884897232056,233.91355752607217
8.533486366271973,244.765639589169
8.548012971878052,250.30160529927792
8.56247591972351,253.6928567108208
8.576937675476074,253.3251192848946
8.591428279876709,254.16943400799903
8.60585069656372,258.79582896279385
8.62034559249878,248.7872353045851
8.634804248809814,253.55483012936767
8.649185180664062,257.0511736226022
8.663610458374023,255.12798053527982
8.677995681762695,259.4521835951998
8.692460536956787,254.00012111669594
8.706974267959595,246.72376470588236
8.721392154693604,256.6265296133138
8.735880136489868,252.03124624444177
8.750346183776855,253.89249394673124
8.764726161956787,259.9345562716906
8.77908205986023,259.6609917662354
8.793541431427002,253.2792270531401
8.807969808578491,257.49303210755727
8.82246708869934,254.50873786407766
8.83696961402893,248.87580846140153
8.85139274597168,256.7050615092723
8.86577558517456,256.1250610649731
8.88028621673584,251.3365292425695
8.894721746444702,256.68935128518973
8.909175395965576,256.1407022900763
8.92365550994873,254.16943400799903
8.938001155853271,258.39724001971416
8.952402591705322,259.37196215447403
8.966780185699463,255.19007057678266
8.981146097183228,261.00211574362163
8.995517253875732,260.0312461252325
9.00996470451355,255.6567109594051
9.024405241012573,252.1524588192858
9.038731813430786,259.50034028336324
9.053163051605225,257.3666318954409
9.06747055053711,261.22969606377677
9.081894159317017,256.0
9.096007823944092,250.092659948721
9.110734462738037,232.41004044993628
9.125563144683838,239.03254117512967
9.140269041061401,243.0071842410197
9.154853820800781,245.5537731982905
9.169388771057129,251.15592814371257
9.183891534805298,253.7849579476009
9.198305368423462,254.0616633351505
9.212847232818604,250.28666905358634
9.227363109588623,252.34967811804344
9.241787195205688,254.015503875969
9.256287336349487,252.7602747981198
9.270673990249634,260.33790577866057
9.285189151763916,253.57015899885133
9.299781560897827,250.03302533532042
9.31427788734436,248.09558736543238
9.328857660293579,246.10127325001466
9.343281745910645,253.84639593294196
9.357693910598755,253.75425010587452
9.372399806976318,246.14460093896713
9.387186050415039,238.3262685379851
9.401490926742554,241.98373045635492
9.416298389434814,236.12587963744863
9.430588006973267,242.29125989255388
9.44507908821106,252.07668730091953
9.459605693817139,249.08272462735317
9.474075317382812,250.01812112541725
9.488574028015137,248.25711749038177
9.502981901168823,253.38633480335892
9.517340421676636,257.7620452310718
9.531862258911133,247.5391879131256
9.54624342918396,256.5323547400612
9.56053352355957,258.8916733534967
9.574865102767944,258.0316210396801
9.589193344116211,257.8729787888103
9.603606224060059,252.5928334838904
9.61800479888916,257.7937307928703
9.632566213607788,245.0230167075593
9.646867990493774,260.7749316090525
9.661245584487915,255.7346503261996
9.675580978393555,257.5246515625959
9.689941167831421,253.12637296318647
9.704313039779663,255.81263722859234
9.718638181686401,258.49278935042526
9.733069658279419,251.9252807976455
9.74747896194458,253.2027769393299
9.761797904968262,258.15867544777495
9.776132822036743,258.55652817161877
9.790470600128174,256.4382489606261
9.80481743812561,256.4696098813746
9.8192617893219,251.00562537402752
9.83370566368103,250.91553003110792
9.848051071166992,257.7937307928703
9.862407684326172,256.25024437927664
9.876863956451416,252.3800469342319
9.891207933425903,258.4290819470117
9.905545711517334,259.3398874667656
9.919950485229492,254.84894883947015
9.934358596801758,252.6689156626506
9.948757886886597,254.66326654523377
9.963027000427246,261.9148245285375
9.977418661117554,257.25613346418055
9.991769075393677,256.5794335352052
10.006034851074219,262.160385024064
10.020395040512085,255.57881908476023
10.034801244735718,254.41611063933033
10.049120664596558,260.49959629836655
10.06350827217102,255.03490210385505
10.077999591827393,246.97073544132368
10.09237813949585,253.67751300350793
10.1067795753479,257.319263803681
10.121260166168213,247.71462319867706
10.135716438293457,249.66095238095238
10.150043487548828,258.65219536260486
10.16431736946106,259.0195763601556
10.178684949874878,256.95668688353857
10.193152904510498,250.61567877629062
10.20754599571228,253.05001508295626
10.221935033798218,253.41695365838922
10.236335277557373,255.31434136839542
10.25070595741272,254.926396401872
10.265098571777344,255.36097412480973
10.27944016456604,258.47685955506256
10.293711185455322,261.63707816106296
10.308022737503052,259.75747816931937
10.322437047958374,253.05001508295626
10.336796998977661,256.90946955776064
10.351095199584961,263.26286718553854
10.365699291229248,242.15137694128515
10.380326747894287,240.25111696643373
10.394895553588867,247.1162434454722
10.409337759017944,252.63847729189254
10.423725366592407,255.59439366240096
10.438230752944946,249.26035538123253
10.452548027038574,260.144141909074
10.466899871826172,257.27191314481996
10.481256484985352,257.39822031297945
10.495640277862549,254.94189156333576
10.509883165359497,263.6434722484128
10.524199962615967,258.84374228585534
10.538567066192627,255.82824031716987
10.55292820930481,256.6422321483204
10.567923307418823,220.2312417957469
10.582667589187622,234.5545241024494
10.597141027450562,248.55134814814815
10.611724138259888,246.34699870785857
10.626427173614502,236.85927264513214
10.640914678573608,248.16898408378202
10.655299425125122,255.51653975022845
10.669875621795654,246.27467559156833
10.684277772903442,255.8906717100848
10.698729038238525,251.9252807976455
10.713058233261108,260.11187596899225
10.727542877197266,250.70555887627017
10.741939783096313,253.03474903474904
10.756413459777832,247.656117146906
10.770879745483398,251.12585319123457
10.785277605056763,257.25613346418055
10.799814462661743,248.00756859035005
10.814183235168457,255.719058651384
10.828574895858765,253.34042039139888
10.842961072921753,259.4040447770425
10.85737919807434,255.28326232501522
10.871758937835693,253.34042039139888
10.886238098144531,249.64609249449438
10.900652885437012,254.15403260013332
10.915140151977539,249.82452796473882
10.92955231666565,254.6014325603982
10.943936347961426,258.92363726155935
10.95827031135559,257.47722529158995
10.972721338272095,251.50230856868743
10.987087965011597,257.7462053708597
11.001447200775146,257.24035571910457
11.015838146209717,258.93962217557726
11.030248403549194,254.9883883518755
11.044665813446045,251.78917036859167
11.05920672416687,247.7585208813279
11.07370400428772,250.93054142985343
11.088139772415161,252.54720616570327
11.102553367614746,254.75607385811466
11.116916418075562,260.06349206349205
11.13132357597351,253.80031465569405
11.14576244354248,252.5928334838904
11.160119533538818,258.4131600024644
11.17448878288269,255.6567109594051
11.188847780227661,258.8597173362958
11.20325517654419,254.77154832047623
11.217557430267334,260.28943775598856
11.231920719146729,258.44500585371867
11.246271848678589,261.1321130618852
11.260596513748169,256.6265296133138
11.274948120117188,258.2222495844364
11.289209365844727,264.94245467753143
11.303528547286987,259.16361838853186
11.317841053009033,259.88623830472767
11.332140684127808,261.3436351174528
11.346487998962402,257.22457990923584
11.360810279846191,261.2947919262397
11.375291585922241,250.06283908662732
11.389624118804932,257.8095764951749
11.404061079025269,253.52417794970987
11.418414831161499,259.5967073095253
11.432905673980713,249.37891670134965
11.447386026382446,250.87050660924697
11.461774349212646,256.95668688353857
11.476155519485474,255.8906717100848
11.490601301193237,253.03474903474904
11.505000829696655,255.12798053527982
11.519318580627441,259.7735662083488
11.533697366714478,257.93641227476786
11.548124313354492,254.2310583100982
11.562471151351929,256.9252067381317
11.576913118362427,253.2945226161
11.591303586959839,257.01967032293646
11.605723857879639,253.2945226161
11.620110750198364,257.24035571910457
11.634531021118164,254.20024242424242
11.64883542060852,260.3863918549789
11.663243055343628,255.14350021290832
11.677658557891846,255.03490210385505
11.6921226978302,259.2917903066271
11.706576824188232,253.44757991419422
11.720921039581299,259.9506662534862
11.735324144363403,253.49353318022483
11.749730587005615,255.37652216268876
11.764052867889404,261.44137630119053
11.77849555015564,251.3365292425695
11.79291558265686,254.72513057208795
11.807277917861938,258.49278935042526
11.821576833724976,260.83980099502486
11.835991859436035,255.62554851292052
11.850359678268433,257.90469163131036
11.864689350128174,259.53245467483447
11.879059553146362,258.15867544777495
11.893400192260742,259.4682338385401
11.90771746635437,258.6043529194155
11.922022342681885,261.9148245285375
11.936373949050903,259.7413921228635
11.950847387313843,249.51243307555026
11.965167760848999,260.30559175820764
11.979502439498901,259.9506662534862
11.993818759918213,259.58064116846145
12.00822377204895,257.17726408731374
12.022754907608032,246.941654400942
12.037169694900513,253.4322658610272
12.051472187042236,263.1472488863793
12.06652307510376,221.31194596876318
12.080942392349243,254.78702466285992
12.095390558242798,251.51739026145358
12.10984468460083,250.73553323768533
12.124219179153442,257.92055097773954
12.138587236404419,256.7679216406489
12.153046607971191,250.13740458015266
12.16742992401123,257.09844305504475
12.181907415390015,249.67581403654978
12.196401596069336,250.27173459036936
12.210780143737793,257.01967032293646
12.225151777267456,255.34542798003164
12.239600419998169,251.17096832145637
12.25394320487976,258.81179809946934
12.26835012435913,254.07705354979404
12.282785415649414,253.2180632697416
12.297112464904785,259.3398874667656
12.31149935722351,258.71601283000246
12.32585597038269,258.6362459147808
12.340240716934204,255.67229503200244
12.354625940322876,255.51653975022845
12.368927240371704,264.24141624141623
12.383525133132935,242.88053737911866
12.39827299118042,233.3409735744089
12.412763595581055,248.3012076722709
12.427310943603516,248.3600189483657
12.441871881484985,244.9943925233645
12.456302881240845,252.3041385948027
12.470675706863403,255.90628431970714
12.485148906707764,251.00562537402752
12.499531984329224,256.23458977335207
12.513952493667603,252.3800469342319
12.528319835662842,257.03542100747643
12.542736530303955,255.9843759536161
12.55710244178772,256.7364877272449
12.571500301361084,254.8334649735707
12.58595585823059,251.2913546222515
